_id,uid,title,detailUrl,address,phoneNumber,tags
5cd525072b653229002b6064,45bf9333c65ca1d45b10934c,武警陕西省总队医院,http://api.map.baidu.com/place/detail?uid=45bf9333c65ca1d45b10934c&output=html&source=jsapi,西安市碑林区南二环东段88号,"(029)82231515,(029)82232524,(029)82223616",null
5cd525072b653229002b6065,d7fd2ad37ace8d4d0accddef,西安高新医院,http://api.map.baidu.com/place/detail?uid=d7fd2ad37ace8d4d0accddef&output=html&source=jsapi,西安市雁塔区团结南路16号,(029)88330120,"医疗,综合<font color=""#c60a00"">医院</font>,三级<font color=""#c60a00"">医院</font>"
5cd525072b653229002b6066,efc1259d03983e03f6c59c4c,中国人民解放军空军军医大学986医院南区,http://api.map.baidu.com/place/detail?uid=efc1259d03983e03f6c59c4c&output=html&source=jsapi,西安市碑林区建设西路6号,"(029)84756114,(029)84756189",医疗
5cd525072b653229002b6067,6ee01020825aa1ef52e5c54f,西安北环医院,http://api.map.baidu.com/place/detail?uid=6ee01020825aa1ef52e5c54f&output=html&source=jsapi,西安市未央区重光路59号,(029)86717229,"医疗,综合<font color=""#c60a00"">医院</font>"
5cd525072b653229002b6068,78bd50f7d611a14230870aa1,陕西省康复医院,http://api.map.baidu.com/place/detail?uid=78bd50f7d611a14230870aa1&output=html&source=jsapi,西安市雁塔区电子二路52号,"(029)88210679,(029)88233216","医疗,综合<font color=""#c60a00"">医院</font>"
5cd525072b653229002b6069,be1ea5efe36988a614948e56,西安交通大学医学院第一附属医院,http://api.map.baidu.com/place/detail?uid=be1ea5efe36988a614948e56&output=html&source=jsapi,西安市雁塔区雁塔西路277号,null,"医疗,综合<font color=""#c60a00"">医院</font>,三级<font color=""#c60a00"">医院</font>"
5cd525072b653229002b606b,e85e2527387ae34a95f08c54,陕西省第二人民医院,http://api.map.baidu.com/place/detail?uid=e85e2527387ae34a95f08c54&output=html&source=jsapi,西安市新城区尚勤路3号,(029)87421012,null
5cd525072b653229002b606c,782a7630b8e41f48f82213b3,中国人民解放军第五一八医院,http://api.map.baidu.com/place/detail?uid=782a7630b8e41f48f82213b3&output=html&source=jsapi,西安市新城区卫星路卫星监测中心东隔壁,"(029)84761623,(029)84761608",null
5cd525072b653229002b606a,cc0849a07236da5094031954,中铁一局西安中心医院,http://api.map.baidu.com/place/detail?uid=cc0849a07236da5094031954&output=html&source=jsapi,西安市碑林区南二环东段319号,(029)87865777,null
5cd525072b653229002b606d,881a28e7a5708e5ef942b27b,陕西省中医医院,http://api.map.baidu.com/place/detail?uid=881a28e7a5708e5ef942b27b&output=html&source=jsapi,西安市莲湖区西华门2号,(029)87213310,医疗
5cd525072b653229002b606f,7fd6f433e7c94208626858c9,中航工业西安医院,http://api.map.baidu.com/place/detail?uid=7fd6f433e7c94208626858c9&output=html&source=jsapi,西安市莲湖区大庆路副24号,null,"医疗,综合医院"
5cd525072b653229002b6070,11950cb8e8cada5da21de95a,西安市雁塔区中医医院,http://api.map.baidu.com/place/detail?uid=11950cb8e8cada5da21de95a&output=html&source=jsapi,西安市雁塔区长安南路495号,(029)85562009,null
5cd525072b653229002b6071,6ba826d6f41e2200e81e970b,西电集团医院,http://api.map.baidu.com/place/detail?uid=6ba826d6f41e2200e81e970b&output=html&source=jsapi,西安市莲湖区丰登路97号,(029)84208888,null
5cd525072b653229002b6072,02a15a0ea6e4ae802cb17e12,西安交大第二附属医院,http://api.map.baidu.com/place/detail?uid=02a15a0ea6e4ae802cb17e12&output=html&source=jsapi,西安市新城区西五路157号,(029)87678421,null
5cd525072b653229002b6074,5024d800c3f92621aecb66ef,西安市中医医院,http://api.map.baidu.com/place/detail?uid=5024d800c3f92621aecb66ef&output=html&source=jsapi,西安市未央区凤城八路69号,(029)89626201,"医疗,综合<font color=""#c60a00"">医院</font>"
5cd525072b653229002b6075,14129f51431c553272455bcc,西安中医脑病医院,http://api.map.baidu.com/place/detail?uid=14129f51431c553272455bcc&output=html&source=jsapi,西安市灞桥区矿山路368号,(029)88223333,null
5cd525072b653229002b6076,06f2790947319bffab175ad8,西安市第三医院,http://api.map.baidu.com/place/detail?uid=06f2790947319bffab175ad8&output=html&source=jsapi,西安市未央区凤城三路东段10号   ,null,"医疗,综合<font color=""#c60a00"">医院</font>,三级<font color=""#c60a00"">医院</font>"
5cd525072b653229002b6077,3fdce332eeac656feb12e43a,西安市第九医院,http://api.map.baidu.com/place/detail?uid=3fdce332eeac656feb12e43a&output=html&source=jsapi,西安市碑林区南二环路东段151号,"(029)82322257,(029)82322548","医疗,综合<font color=""#c60a00"">医院</font>"
5cd525072b653229002b606e,72e57fd7a76256b6f8dc8545,西安电力中心医院,http://api.map.baidu.com/place/detail?uid=72e57fd7a76256b6f8dc8545&output=html&source=jsapi,西安市新城区长缨东路99号,(029)81004222,"医疗,综合<font color=""#c60a00"">医院</font>"
5cd525072b653229002b6079,a949a3a3065663701894c6db,西安华仁医院,http://api.map.baidu.com/place/detail?uid=a949a3a3065663701894c6db&output=html&source=jsapi,西安市碑林区文艺北路180号,null,医疗
5cd525072b653229002b607a,c8e8f633e507a36fab0dd871,西安未央正泰医院,http://api.map.baidu.com/place/detail?uid=c8e8f633e507a36fab0dd871&output=html&source=jsapi,西安市未央区纬二十六街59号,(029)86239989,null
5cd525072b653229002b607b,8ab0dfc4cb193c0fd8eced09,西安市中心医院,http://api.map.baidu.com/place/detail?uid=8ab0dfc4cb193c0fd8eced09&output=html&source=jsapi,西安市新城区西五路161号,(029)62812802,"医疗,综合<font color=""#c60a00"">医院</font>"
5cd525072b653229002b607c,43b7e8891511c97359f6bea7,西安雁塔女子医院,http://api.map.baidu.com/place/detail?uid=43b7e8891511c97359f6bea7&output=html&source=jsapi,西安市雁塔区含光南路附1号,"(029)82306650,(029)85421118",null
5cd525072b653229002b6073,03d43218828bac6d9122e02d,西安市红会医院,http://api.map.baidu.com/place/detail?uid=03d43218828bac6d9122e02d&output=html&source=jsapi,西安市碑林区南稍门友谊东路555号,"(029)87800002,(029)87889576",null
5cd525072b653229002b607e,64ff3be1e4b352a291114ca5,长安医院,http://api.map.baidu.com/place/detail?uid=64ff3be1e4b352a291114ca5&output=html&source=jsapi,西安市未央区经济技术开发区文景路17号,(029)83668888,医疗
5cd525072b653229002b607f,060f5e53ed73dace081cc753,西安市第一医院,http://api.map.baidu.com/place/detail?uid=060f5e53ed73dace081cc753&output=html&source=jsapi,西安市碑林区粉巷31号,(029)87630799,"医疗,综合<font color=""#c60a00"">医院</font>,三级<font color=""#c60a00"">医院</font>"
5cd525072b653229002b6078,480b24d03341aff19cec2b5b,西安日化医院,http://api.map.baidu.com/place/detail?uid=480b24d03341aff19cec2b5b&output=html&source=jsapi,西安市丈八北路7号,(029)84280512,"医疗,综合医院"
5cd525072b653229002b6080,cb06b2f09f0de6564107c1c3,西安莲湖协和医院,http://api.map.baidu.com/place/detail?uid=cb06b2f09f0de6564107c1c3&output=html&source=jsapi,西安市莲湖区汉城南路149号,(029)84221982,"医疗,综合医院"
5cd525072b653229002b6081,c8e8f63388e60011ab0dd813,西京医院-门诊部,http://api.map.baidu.com/place/detail?uid=c8e8f63388e60011ab0dd813&output=html&source=jsapi,长乐西路127号,(029)84775507,"医疗,下属科室机构"
5cd525072b653229002b6083,cb99892ad208d0556d20b953,西安马应龙肛肠医院,http://api.map.baidu.com/place/detail?uid=cb99892ad208d0556d20b953&output=html&source=jsapi,西安市新城区尚勤路435号,"(029)86279126,(029)86258655",医疗
5cd525072b653229002b607d,08abe86cab64c021e912e4a1,西安市儿童医院(东区),http://api.map.baidu.com/place/detail?uid=08abe86cab64c021e912e4a1&output=html&source=jsapi,陕西省西安市新城区长缨东路99号,null,null
5cd525072b653229002b6084,dfc496b6883095d28936ee01,西安市碑林区中医医院,http://api.map.baidu.com/place/detail?uid=dfc496b6883095d28936ee01&output=html&source=jsapi,西安市碑林区东羊市街38号,null,"医疗,综合<font color=""#c60a00"">医院</font>"
5cd525072b653229002b6085,920b66da8b598d1181a12e95,西安长峰医院,http://api.map.baidu.com/place/detail?uid=920b66da8b598d1181a12e95&output=html&source=jsapi,陕西省西安市莲湖区南二环西段公园国际旁,(029)83312530,null
5cd525072b653229002b6086,5e53af1aa43cca464051c0a1,西安市新城区中医医院,http://api.map.baidu.com/place/detail?uid=5e53af1aa43cca464051c0a1&output=html&source=jsapi,西安市新城区案板街9号,(029)87213503,"医疗,综合<font color=""#c60a00"">医院</font>"
5cd525072b653229002b6082,df10729ca1f88d1628201acb,长安大学医院,http://api.map.baidu.com/place/detail?uid=df10729ca1f88d1628201acb&output=html&source=jsapi,西安市雁塔区南二环中段,(029)82334922,"医疗,综合<font color=""#c60a00"">医院</font>"
5cd525072b653229002b6088,bb8e0388f83adbcd6f3e1b6c,西安莲湖天颐堂中医医院,http://api.map.baidu.com/place/detail?uid=bb8e0388f83adbcd6f3e1b6c&output=html&source=jsapi,西安市莲湖区自强西路110号,(029)88885858,null
5cd525072b653229002b6087,6a4321127338cf6dcb213d33,陕西冶金医院,http://api.map.baidu.com/place/detail?uid=6a4321127338cf6dcb213d33&output=html&source=jsapi,西安市雁塔区西影路30号,(029)85332222,null
